,Unnamed: 0,id,text,analysis,pos
766,766,888,вибрация,"[{'text': 'вибрация', 'analysis': [{'wt': 1, 'lex': 'вибрация', 'gr': 'S,жен,неод=им,ед'}]}]",S
767,767,889,видео,"[{'text': 'видео', 'analysis': [{'wt': 0.8799756765000001, 'lex': 'видео', 'gr': 'S,сред,неод=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед)'}]}]",S
768,768,890,видеокамера,"[{'text': 'видеокамера', 'analysis': [{'wt': 1, 'lex': 'видеокамера', 'gr': 'S,жен,неод=им,ед'}]}]",S
769,769,891,визуализация,"[{'text': 'визуализация', 'analysis': [{'wt': 1, 'lex': 'визуализация', 'gr': 'S,жен,неод=им,ед'}]}]",S
770,770,893,вилка,"[{'text': 'вилка', 'analysis': [{'wt': 0.976010263, 'lex': 'вилка', 'gr': 'S,жен,неод=им,ед'}]}]",S
771,771,895,вилять,"[{'text': 'вилять', 'analysis': [{'wt': 1, 'lex': 'вилять', 'gr': 'V,несов,нп=инф'}]}]",V
772,772,896,вино,"[{'text': 'вино', 'analysis': [{'wt': 1, 'lex': 'вино', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
773,773,897,виноград,"[{'text': 'виноград', 'analysis': [{'wt': 1, 'lex': 'виноград', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
774,774,898,вирус,"[{'text': 'вирус', 'analysis': [{'wt': 1, 'lex': 'вирус', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
775,775,899,висячий замок,"[{'text': 'висячий', 'analysis': [{'wt': 1, 'lex': 'висячий', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}, {'text': ' '}, {'text': 'замок', 'analysis': [{'wt': 0.9958993196, 'lex': 'замок', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
776,776,900,вишня,"[{'text': 'вишня', 'analysis': [{'wt': 1, 'lex': 'вишня', 'gr': 'S,жен,неод=им,ед'}]}]",S
777,777,901,вкалывать,"[{'text': 'вкалывать', 'analysis': [{'wt': 1, 'lex': 'вкалывать', 'gr': 'V=инф,несов,нп'}]}]",V
778,778,902,вклад,"[{'text': 'вклад', 'analysis': [{'wt': 1, 'lex': 'вклад', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
779,779,903,вкладывать,"[{'text': 'вкладывать', 'analysis': [{'wt': 1, 'lex': 'вкладывать', 'gr': 'V,пе=инф,несов'}]}]",V
780,780,904,вкладыш наушника,"[{'text': 'вкладыш', 'analysis': [{'wt': 1, 'lex': 'вкладыш', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}, {'text': ' '}, {'text': 'наушника', 'analysis': [{'wt': 0.6727028489, 'lex': 'наушник', 'gr': 'S,муж,неод=род,ед'}]}]",S
781,781,905,включать,"[{'text': 'включать', 'analysis': [{'wt': 1, 'lex': 'включать', 'gr': 'V,пе=инф,несов'}]}]",V
782,782,906,включить,"[{'text': 'включить', 'analysis': [{'wt': 1, 'lex': 'включать', 'gr': 'V,пе=инф,сов'}]}]",V
783,783,907,вкус,"[{'text': 'вкус', 'analysis': [{'wt': 1, 'lex': 'вкус', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
784,784,908,вкусный,"[{'text': 'вкусный', 'analysis': [{'wt': 1, 'lex': 'вкусный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
785,785,909,влагалище,"[{'text': 'влагалище', 'analysis': [{'wt': 1, 'lex': 'влагалище', 'gr': 'S,сред,неод=(пр,ед|вин,ед|им,ед)'}]}]",S
786,786,910,влажность,"[{'text': 'влажность', 'analysis': [{'wt': 1, 'lex': 'влажность', 'gr': 'S,жен,неод=(вин,ед|им,ед)'}]}]",S
787,787,911,влажный,"[{'text': 'влажный', 'analysis': [{'wt': 1, 'lex': 'влажный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
788,788,913,влиять на,"[{'text': 'влиять', 'analysis': [{'wt': 1, 'lex': 'влиять', 'gr': 'V,несов,нп=инф'}]}, {'text': ' '}, {'text': 'на', 'analysis': [{'wt': 0.9989522696, 'lex': 'на', 'gr': 'PR='}]}]",V
789,789,914,влюбиться,"[{'text': 'влюбиться', 'analysis': [{'wt': 1, 'lex': 'влюбляться', 'gr': 'V,нп=инф,сов'}]}]",V
790,790,915,вместо,"[{'text': 'вместо', 'analysis': [{'wt': 1, 'lex': 'вместо', 'gr': 'PR='}]}]",PR
791,791,916,вмешиваться,"[{'text': 'вмешиваться', 'analysis': [{'wt': 1, 'lex': 'вмешиваться', 'gr': 'V,нп=инф,несов'}]}]",V
792,792,917,внешний снаружи,"[{'text': 'внешний', 'analysis': [{'wt': 1, 'lex': 'внешний', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}, {'text': ' '}, {'text': 'снаружи', 'analysis': [{'wt': 0.9825174212000001, 'lex': 'снаружи', 'gr': 'ADV='}]}]",ADV
793,793,919,вниз,"[{'text': 'вниз', 'analysis': [{'wt': 1, 'lex': 'вниз', 'gr': 'ADV='}]}]",ADV
794,794,920,внимание,"[{'text': 'внимание', 'analysis': [{'wt': 1, 'lex': 'внимание', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
795,795,921,внимательный,"[{'text': 'внимательный', 'analysis': [{'wt': 1, 'lex': 'внимательный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
796,796,922,внутренний,"[{'text': 'внутренний', 'analysis': [{'wt': 1, 'lex': 'внутренний', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
797,797,923,внутри,"[{'text': 'внутри', 'analysis': [{'wt': 0.3852840662, 'lex': 'внутри', 'gr': 'ADV='}]}]",ADV
798,798,925,вовлеченный,"[{'text': 'вовлеченный', 'analysis': [{'wt': 1, 'lex': 'вовлекать', 'gr': 'V=(прош,вин,ед,прич,полн,муж,сов,страд,неод|прош,им,ед,прич,полн,муж,сов,страд)'}]}]",V
799,799,926,водить,"[{'text': 'водить', 'analysis': [{'wt': 1, 'lex': 'водить', 'gr': 'V,несов,пе=инф'}]}]",V
800,800,928,водка,"[{'text': 'водка', 'analysis': [{'wt': 1, 'lex': 'водка', 'gr': 'S,жен,неод=им,ед'}]}]",S
801,801,929,водный,"[{'text': 'водный', 'analysis': [{'wt': 1, 'lex': 'водный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
802,802,930,воевать,"[{'text': 'воевать', 'analysis': [{'wt': 1, 'lex': 'воевать', 'gr': 'V,несов,нп=инф'}]}]",V
803,803,932,вожделение,"[{'text': 'вожделение', 'analysis': [{'wt': 1, 'lex': 'вожделение', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
804,804,933,возбуждение,"[{'text': 'возбуждение', 'analysis': [{'wt': 1, 'lex': 'возбуждение', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
805,805,934,возвращать,"[{'text': 'возвращать', 'analysis': [{'wt': 1, 'lex': 'возвращать', 'gr': 'V,пе=инф,несов'}]}]",V
806,806,935,возвращаться,"[{'text': 'возвращаться', 'analysis': [{'wt': 1, 'lex': 'возвращаться', 'gr': 'V,нп=инф,несов'}]}]",V
807,807,936,возвращение,"[{'text': 'возвращение', 'analysis': [{'wt': 1, 'lex': 'возвращение', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
808,808,937,воздух,"[{'text': 'воздух', 'analysis': [{'wt': 1, 'lex': 'воздух', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
809,809,938,воздушный змей,"[{'text': 'воздушный', 'analysis': [{'wt': 1, 'lex': 'воздушный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}, {'text': ' '}, {'text': 'змей', 'analysis': [{'wt': 0.5294780135, 'lex': 'змей', 'gr': 'S,муж,од=им,ед'}]}]",S
810,810,939,возлюбленный,"[{'text': 'возлюбленный', 'analysis': [{'wt': 0.07486960292, 'lex': 'возлюбленный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
811,811,940,возместимый,"[{'text': 'возместимый', 'analysis': [{'wt': 1, 'lex': 'возместимый', 'gr': 'A,полн=(вин,ед,муж,неод|им,ед,муж)'}]}]",A
812,812,941,возможный,"[{'text': 'возможный', 'analysis': [{'wt': 1, 'lex': 'возможный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
813,813,942,вознесение,"[{'text': 'вознесение', 'analysis': [{'wt': 1, 'lex': 'вознесение', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
814,814,943,вознестись,"[{'text': 'вознестись', 'analysis': [{'wt': 1, 'lex': 'возноситься', 'gr': 'V,нп=инф,сов'}]}]",V
815,815,945,возрадоваться,"[{'text': 'возрадоваться', 'analysis': [{'wt': 1, 'lex': 'возрадоваться', 'gr': 'V,сов,нп=инф'}]}]",V
816,816,946,возражение,"[{'text': 'возражение', 'analysis': [{'wt': 1, 'lex': 'возражение', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
817,817,947,возраст,"[{'text': 'возраст', 'analysis': [{'wt': 1, 'lex': 'возраст', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
818,818,948,возрождение,"[{'text': 'возрождение', 'analysis': [{'wt': 1, 'lex': 'возрождение', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
819,819,949,возрожденный,"[{'text': 'возрожденный', 'analysis': [{'wt': 1, 'lex': 'возрождать', 'gr': 'V=(прош,вин,ед,прич,полн,муж,сов,страд,неод,пе|прош,им,ед,прич,полн,муж,сов,страд,пе)'}]}]",V
820,820,950,вой,"[{'text': 'вой', 'analysis': [{'wt': 0.88166219, 'lex': 'вой', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
821,821,952,война,"[{'text': 'война', 'analysis': [{'wt': 1, 'lex': 'война', 'gr': 'S,жен,неод=им,ед'}]}]",S
822,822,953,вол,"[{'text': 'вол', 'analysis': [{'wt': 1, 'lex': 'вол', 'gr': 'S,муж,од=им,ед'}]}]",S
823,823,954,волейбол,"[{'text': 'волейбол', 'analysis': [{'wt': 1, 'lex': 'волейбол', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
824,824,955,волк,"[{'text': 'волк', 'analysis': [{'wt': 0.9956164956, 'lex': 'волк', 'gr': 'S,муж,од=им,ед'}]}]",S
825,825,956,волнение,"[{'text': 'волнение', 'analysis': [{'wt': 1, 'lex': 'волнение', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
826,826,957,волосы,"[{'text': 'волосы', 'analysis': [{'wt': 0.9993213415000001, 'lex': 'волос', 'gr': 'S,муж,неод=(вин,мн|им,мн)'}]}]",S
827,827,958,волшебство,"[{'text': 'волшебство', 'analysis': [{'wt': 1, 'lex': 'волшебство', 'gr': 'S,ед,сред,неод=(вин|им)'}]}]",S
828,828,959,вольные упражнения,"[{'text': 'вольные', 'analysis': [{'wt': 0.7850322723000001, 'lex': 'вольный', 'gr': 'A=(вин,мн,полн,неод|им,мн,полн)'}]}, {'text': ' '}, {'text': 'упражнения', 'analysis': [{'wt': 1, 'lex': 'упражнение', 'gr': 'S,сред,неод=(вин,мн|род,ед|им,мн)'}]}]",S
829,829,960,вонючий,"[{'text': 'вонючий', 'analysis': [{'wt': 1, 'lex': 'вонючий', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
830,830,961,воображение,"[{'text': 'воображение', 'analysis': [{'wt': 1, 'lex': 'воображение', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
831,831,962,вопить,"[{'text': 'вопить', 'analysis': [{'wt': 1, 'lex': 'вопить', 'gr': 'V,несов,нп=инф'}]}]",V
832,832,963,воплощенный,"[{'text': 'воплощенный', 'analysis': [{'wt': 0.021505901589999998, 'lex': 'воплощенный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
833,833,964,вопросник,"[{'text': 'вопросник', 'analysis': [{'wt': 1, 'lex': 'вопросник', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
834,834,965,"воронка, раструб","[{'text': 'воронка', 'analysis': [{'wt': 0.7465710640000001, 'lex': 'воронка', 'gr': 'S,жен,неод=им,ед'}]}, {'text': ', '}, {'text': 'раструб', 'analysis': [{'wt': 1, 'lex': 'раструб', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
835,835,966,воротник,"[{'text': 'воротник', 'analysis': [{'wt': 1, 'lex': 'воротник', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
836,836,967,восклицать,"[{'text': 'восклицать', 'analysis': [{'wt': 1, 'lex': 'восклицать', 'gr': 'V,нп=инф,несов'}]}]",V
837,837,968,воспользоваться преимуществом,"[{'text': 'воспользоваться', 'analysis': [{'wt': 1, 'lex': 'воспользоваться', 'gr': 'V,сов,нп=инф'}]}, {'text': ' '}, {'text': 'преимуществом', 'analysis': [{'wt': 1, 'lex': 'преимущество', 'gr': 'S,сред,неод=твор,ед'}]}]",V
838,838,969,восприятие,"[{'text': 'восприятие', 'analysis': [{'wt': 1, 'lex': 'восприятие', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
839,839,970,восставать,"[{'text': 'восставать', 'analysis': [{'wt': 1, 'lex': 'восставать', 'gr': 'V,нп=инф,несов'}]}]",V
840,840,971,восстановление,"[{'text': 'восстановление', 'analysis': [{'wt': 1, 'lex': 'восстановление', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
841,841,972,восток,"[{'text': 'восток', 'analysis': [{'wt': 1, 'lex': 'восток', 'gr': 'S,гео,муж,неод=(вин,ед|им,ед)'}]}]",S
842,842,973,восхваление,"[{'text': 'восхваление', 'analysis': [{'wt': 1, 'lex': 'восхваление', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
843,843,974,восхищаться,"[{'text': 'восхищаться', 'analysis': [{'wt': 1, 'lex': 'восхищаться', 'gr': 'V,нп=инф,несов'}]}]",V
844,844,975,восхищение,"[{'text': 'восхищение', 'analysis': [{'wt': 1, 'lex': 'восхищение', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
845,845,976,восхождение,"[{'text': 'восхождение', 'analysis': [{'wt': 1, 'lex': 'восхождение', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
846,846,977,вошь,"[{'text': 'вошь', 'analysis': [{'wt': 1, 'lex': 'вошь', 'gr': 'S,жен,од=(вин,ед|им,ед)'}]}]",S
847,847,978,впадина,"[{'text': 'впадина', 'analysis': [{'wt': 1, 'lex': 'впадина', 'gr': 'S,жен,неод=им,ед'}]}]",S
848,848,979,вперед,"[{'text': 'вперед', 'analysis': [{'wt': 0.9867740273000001, 'lex': 'вперед', 'gr': 'ADV='}]}]",ADV
849,849,980,впереди,"[{'text': 'впереди', 'analysis': [{'wt': 0.7499132752000001, 'lex': 'впереди', 'gr': 'ADV='}]}]",ADV
850,850,983,впитывать,"[{'text': 'впитывать', 'analysis': [{'wt': 1, 'lex': 'впитывать', 'gr': 'V,пе=инф,несов'}]}]",V
851,851,984,враг,"[{'text': 'враг', 'analysis': [{'wt': 1, 'lex': 'враг', 'gr': 'S,муж,од=им,ед'}]}]",S
852,852,985,вред,"[{'text': 'вред', 'analysis': [{'wt': 1, 'lex': 'вред', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}]}]",S
853,853,986,вредоносный,"[{'text': 'вредоносный', 'analysis': [{'wt': 1, 'lex': 'вредоносный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
854,854,987,временный,"[{'text': 'временный', 'analysis': [{'wt': 1, 'lex': 'временный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
855,855,989,все включено,"[{'text': 'все', 'analysis': [{'wt': 0.1955883205, 'lex': 'все', 'gr': 'SPRO,мн=(вин|им)'}]}, {'text': ' '}, {'text': 'включено', 'analysis': [{'wt': 1, 'lex': 'включать', 'gr': 'V,пе=прош,ед,прич,кр,сред,сов,страд'}]}]",V
856,856,991,всего,"[{'text': 'всего', 'analysis': [{'wt': 0.1759667397, 'lex': 'всего', 'gr': 'PART='}]}]",PART
857,857,993,всемогущество,"[{'text': 'всемогущество', 'analysis': [{'wt': 1, 'lex': 'всемогущество', 'gr': 'S,сред,неод=(вин,ед|им,ед)'}]}]",S
858,858,994,всемогущий,"[{'text': 'всемогущий', 'analysis': [{'wt': 1, 'lex': 'всемогущий', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
859,859,995,всесильный,"[{'text': 'всесильный', 'analysis': [{'wt': 1, 'lex': 'всесильный', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}]}]",A
860,860,996,вскружить голову,"[{'text': 'вскружить', 'analysis': [{'wt': 1, 'lex': 'вскружить', 'gr': 'V,сов,пе=инф'}]}, {'text': ' '}, {'text': 'голову', 'analysis': [{'wt': 0.9998762608, 'lex': 'голова', 'gr': 'S,жен,неод=вин,ед'}]}]",V
